video_id,video_path,begin_frame,end_frame,captions,subject,predicate,object
v_1wqSUOGmpBs,https://www.youtube.com/watch?v=1wqSUOGmpBs,0,44.11999893,Two very large sumos are in an elevated circle doing leg warm ups and squatting while another man in the middle dressed in Japanese garb referees.,sumos,are,circle
v_1wqSUOGmpBs,https://www.youtube.com/watch?v=1wqSUOGmpBs,44.11999893,109.6500015, The referee lets them know when to start and the sumos wrestle while the referee walks around the ring and monitors them.,referee,lets,ring
v_1wqSUOGmpBs,https://www.youtube.com/watch?v=1wqSUOGmpBs,109.6500015,129.7700043,"Finally one of the men is able to push another man out of the ring,they stop wrestling, the loser walks to his end and they bow to one another and both leave the ring.",one,stop,men
v_TtQPtLPTqBA,https://www.youtube.com/watch?v=TtQPtLPTqBA,0,4.230000019,A girl is pouring something into a sink.,girl,pouring,something
v_TtQPtLPTqBA,https://www.youtube.com/watch?v=TtQPtLPTqBA,43.95999908,64.23999786, She walks away and wipes her hands on a towel.,She,walks,hands
v_TtQPtLPTqBA,https://www.youtube.com/watch?v=TtQPtLPTqBA,69.31999969,89.59999847, She pours the bowl into a bucket on the ground.,She,pours,bowl
v_TtQPtLPTqBA,https://www.youtube.com/watch?v=TtQPtLPTqBA,100.5899963,112.4300003, She starts wiping the floor with a towel.,She,starts,floor
v_TtQPtLPTqBA,https://www.youtube.com/watch?v=TtQPtLPTqBA,127.6399994,147.0899963, She moves the bucket up to the front of the classroom and dumps it out.,She,moves,bucket
v_0JpULUYPDX0,https://www.youtube.com/watch?v=0JpULUYPDX0,0,31.51000023,A person is seen standing on a court holding a tennis racket.,person,seen,court
v_0JpULUYPDX0,https://www.youtube.com/watch?v=0JpULUYPDX0,33.50999832,71.01999664, The man then demonstrates several moves with the tennis racket and hitting the ball to another.,man,demonstrates,moves
v_0JpULUYPDX0,https://www.youtube.com/watch?v=0JpULUYPDX0,61.02000046,97.52999878, The two continuously hit the ball back and fourth to one another.,two,hit,ball
v_kWPvAxLzGw8,https://www.youtube.com/watch?v=kWPvAxLzGw8,0,23.79000092,A woman is sitting down wearing green sunglasses.,woman,sitting,sunglasses
v_kWPvAxLzGw8,https://www.youtube.com/watch?v=kWPvAxLzGw8,23.79000092,34.13999939, She is talking on the cell phone.,She,talking,phone
v_kWPvAxLzGw8,https://www.youtube.com/watch?v=kWPvAxLzGw8,38.27000046,41.38000107, She is riding in a car.,She,riding,car
v_kWPvAxLzGw8,https://www.youtube.com/watch?v=kWPvAxLzGw8,46.54999924,72.41000366, She is laying on a chair getting her foot tattooed.,She,laying,chair
v_kWPvAxLzGw8,https://www.youtube.com/watch?v=kWPvAxLzGw8,72.41000366,84.81999969, She is showing her foot tattoo.,She,showing,foot
v_kWPvAxLzGw8,https://www.youtube.com/watch?v=kWPvAxLzGw8,85.86000061,187.2400055, She is sitting outside talking again.,She,sitting,
v_p9yq0kAqGU4,https://www.youtube.com/watch?v=p9yq0kAqGU4,0,108.9000015,Men pull a rope in a game of tug of war.,Men,pull,rope
v_p9yq0kAqGU4,https://www.youtube.com/watch?v=p9yq0kAqGU4,109.6100006,113.1500015," The men let go of the rope, one man falls and claps.",men,falls,rope
v_p9yq0kAqGU4,https://www.youtube.com/watch?v=p9yq0kAqGU4,52.33000183,62.93999863, A lady bends down to take a photo and a lady walks and films the even.,lady,bends,photo
v_p9yq0kAqGU4,https://www.youtube.com/watch?v=p9yq0kAqGU4,99.70999908,103.25, We see a tower in the field.,We,see,tower
v_p9yq0kAqGU4,https://www.youtube.com/watch?v=p9yq0kAqGU4,136.4799957,141.4299927, A man smiles and gives a thumbs up to the camera.,man,smiles,camera
v_zlOErVVHKEk,https://www.youtube.com/watch?v=zlOErVVHKEk,0,185.5099945,People are playing a game in a field.,People,playing,game
v_zlOErVVHKEk,https://www.youtube.com/watch?v=zlOErVVHKEk,23.19000053,42.66999817,  The man with the mallet and the man with the red hat run back and forth.,man,run,mallet
v_zlOErVVHKEk,https://www.youtube.com/watch?v=zlOErVVHKEk,77.91000366,93.68000031,  The man with the mallet is shown getting hit in slow motion.,man,shown,mallet
v_zlOErVVHKEk,https://www.youtube.com/watch?v=zlOErVVHKEk,42.66999817,45.45000076,  A man with a blue shirt runs toward home plate.,man,runs,shirt
v_zlOErVVHKEk,https://www.youtube.com/watch?v=zlOErVVHKEk,95.54000092,185.5099945,  A woman is up to bat and is shown running after getting a hit.,woman,is,bat
v_FPbPkjLAEzs,https://www.youtube.com/watch?v=FPbPkjLAEzs,0,24.06999969,A man is parasailing on the ocean.,man,parasailing,ocean
v_FPbPkjLAEzs,https://www.youtube.com/watch?v=FPbPkjLAEzs,26.04000092,78.90000153," Other people also begin sailing in the water, some falling over.",people,begin,water
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,0,103.9599991,We see a man decorating a Christmas tree.,We,see,tree
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,0,19.56999969, The man adds a string of lights.,man,adds,string
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,53.20000076,73.98999786, The man and the girl add bulbs to the tree.,man,add,bulbs
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,15.89999962,20.79000092, The man turns the lights on.,man,turns,lights
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,89.27999878,93.55999756,  The man stands on a ladder and adds ornaments.,man,stands,ladder
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,114.3499985,116.1800003, The man and woman kiss each other.,man,kiss,other
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,9.170000076,12.84000015, A little girl ads bulbs to the tree.,girl,ads,bulbs
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,104.5699997,122.3000031, The lady turns off the lights and the family looks at the tree together.,lady,turns,lights
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,69.70999908,70.93000031, The lady goes up and own the stairs.,lady,goes,stairs
v_xC9s-_MNO_Q,https://www.youtube.com/watch?v=xC9s-_MNO_Q,71.55000305,102.1200027, The lady adds ornaments to the tree.,lady,adds,ornaments
v_FkQ1V0V_XCs,https://www.youtube.com/watch?v=FkQ1V0V_XCs,1.190000057,230.8899994,"A lady sits and discusses, indoors.",lady,sits,indoors
v_FkQ1V0V_XCs,https://www.youtube.com/watch?v=FkQ1V0V_XCs,10.71000004,48.79999924, The lady shows off her painted nails.,lady,shows,nails
v_FkQ1V0V_XCs,https://www.youtube.com/watch?v=FkQ1V0V_XCs,49.99000168,72.59999847, The lady presents her nail polishes.,lady,presents,polishes
v_FkQ1V0V_XCs,https://www.youtube.com/watch?v=FkQ1V0V_XCs,78.55000305,92.83000183, The lady paints her fingernail.,lady,paints,fingernail
v_FkQ1V0V_XCs,https://www.youtube.com/watch?v=FkQ1V0V_XCs,224.9400024,226.1300049, The lady raises her foot and shows off her sock.,lady,raises,foot
v_FkQ1V0V_XCs,https://www.youtube.com/watch?v=FkQ1V0V_XCs,104.7300034,192.8000031, The puts nail polish on a folder and uses them to embellish her fingernail.,,puts,polish
v_FkQ1V0V_XCs,https://www.youtube.com/watch?v=FkQ1V0V_XCs,232.0800018,236.8399963, The credits of the clip are shown.,credits,shown,clip
v_0H_9zlnmW4U,https://www.youtube.com/watch?v=0H_9zlnmW4U,3.450000048,133.4900055,A man is seen standing in a large field and leads into him moving his arms and legs around the area.,man,seen,field
v_0H_9zlnmW4U,https://www.youtube.com/watch?v=0H_9zlnmW4U,103.5699997,222.1000061, The man continues moving around the area moving his hands up and down and looking off into the distance.,man,continues,area
v_JDfFAljt4JM,https://www.youtube.com/watch?v=JDfFAljt4JM,0,109.8300018,Two people are seen doing a ballet dance on stage followed by a woman doing a dance while others watch on the side.,people,seen,dance
v_JDfFAljt4JM,https://www.youtube.com/watch?v=JDfFAljt4JM,78.27999878,233.6799927, The woman continue spinning with the man walking in and out of frame and ends with her bowing to the audience.,woman,continue,frame
v_08wKlw4a_so,https://www.youtube.com/watch?v=08wKlw4a_so,0,4.300000191,A black dog walks on a lawn.,dog,walks,lawn
v_08wKlw4a_so,https://www.youtube.com/watch?v=08wKlw4a_so,3.420000076,25.30999947, A lady rakes leaves from the lawn onto the pavement sidewalk.,lady,rakes,leaves
v_08wKlw4a_so,https://www.youtube.com/watch?v=08wKlw4a_so,18.21999931,22.14999962," The lady stops raking, turns around, and talks plus gestures.",lady,stops,
v_08wKlw4a_so,https://www.youtube.com/watch?v=08wKlw4a_so,14.43000031,21.77000046, A white ball rolls to a parked car.,,rolls,car
v_xpEbejnuGEY,https://www.youtube.com/watch?v=xpEbejnuGEY,0,27.29999924,A woman is seen kneeling into frame next to a patio set.,woman,seen,frame
v_xpEbejnuGEY,https://www.youtube.com/watch?v=xpEbejnuGEY,25.82999992,80.43000031, She then shows off various cleaning tools an rubs them along a chair.,She,shows,tools
v_xpEbejnuGEY,https://www.youtube.com/watch?v=xpEbejnuGEY,61.99000168,112.1699982, She brings the chair inside and pours paint into a bucket and paints along the side.,She,brings,chair
v_xpEbejnuGEY,https://www.youtube.com/watch?v=xpEbejnuGEY,109.2099991,142.4199982, She shows off the chair outside again while speaking to the camera.,She,shows,chair
v_K4F8I74OM-Y,https://www.youtube.com/watch?v=K4F8I74OM-Y,0,18.59000015,A brunette woman newscaster is wearing a white shirt and royal blue blazer over it and is speaking into the camera.,newscaster,wearing,shirt
v_K4F8I74OM-Y,https://www.youtube.com/watch?v=K4F8I74OM-Y,18.59000015,24.78000069,"A clip begins and it features people running and the words on the screen say they are novices who are training to run a marathon in Tel Aviv, Israel.",clip,say,screen
v_K4F8I74OM-Y,https://www.youtube.com/watch?v=K4F8I74OM-Y,127.3700027,137.6900024,The last clip is the view from the start of a marathon and hundreds of people start running as they leave the start line.,clip,is,start
v_K4F8I74OM-Y,https://www.youtube.com/watch?v=K4F8I74OM-Y,24.78000069,127.3700027, A man appears training them and different marathoners in training take turns being interviewed while they continue to switch back and forth to everyone going through the training.,man,appears,them
v_LChqFAESyCg,https://www.youtube.com/watch?v=LChqFAESyCg,14.06999969,28.14999962,There's a young girl standing in her bathroom doing a tutorial on how to apply lipstick.,,"""s""",bathroom
v_LChqFAESyCg,https://www.youtube.com/watch?v=LChqFAESyCg,28.14999962,48.54999924, she opens her mirror cabinet and takes her lipstick out.,she,opens,cabinet
v_LChqFAESyCg,https://www.youtube.com/watch?v=LChqFAESyCg,61.91999817,77.41000366, Then she uses the same lipstick and dabs it on her cheeks.,she,uses,lipstick
v_LChqFAESyCg,https://www.youtube.com/watch?v=LChqFAESyCg,97.11000061,105.5500031," Then she pouts and smiles for the camera, striking a pose.",she,pouts,camera
v_LChqFAESyCg,https://www.youtube.com/watch?v=LChqFAESyCg,48.54999924,61.91999817, She begins applying the lipstick on her lips.,She,begins,lipstick
v_LChqFAESyCg,https://www.youtube.com/watch?v=LChqFAESyCg,77.41000366,97.11000061, She uses her fingers to smear the lipstick evenly on her cheek bones.,She,uses,fingers
v_H2KVO7LWU5w,https://www.youtube.com/watch?v=H2KVO7LWU5w,0,51.61000061,A toddler is holding a leaf blower.,toddler,holding,blower
v_H2KVO7LWU5w,https://www.youtube.com/watch?v=H2KVO7LWU5w,3.349999905,14.71000004, A teen is raking the lawn.,teen,raking,lawn
v_H2KVO7LWU5w,https://www.youtube.com/watch?v=H2KVO7LWU5w,44.90000153,47.74000168, A teen tosses a rake full of leaves at the toddler.,teen,tosses,rake
v_J8VMY1SPJaY,https://www.youtube.com/watch?v=J8VMY1SPJaY,0,56.34999847,A woman is seen speaking to the camera that leads into clips of people riding in kayaks and camels wandering around.,woman,seen,camera
v_J8VMY1SPJaY,https://www.youtube.com/watch?v=J8VMY1SPJaY,65.37000275,176.9499969, More clips are shown of people riding around the water in a kayak.,clips,shown,people
v_J8VMY1SPJaY,https://www.youtube.com/watch?v=J8VMY1SPJaY,126.2300034,215.2700043, The person paddles themselves along the water with other people riding near him.,person,paddles,themselves
v_skSPijG9sgU,https://www.youtube.com/watch?v=skSPijG9sgU,0,85.80999756,A few kids are seen standing on a stage followed by the children pushing a puck along the ice.,kids,seen,stage
v_skSPijG9sgU,https://www.youtube.com/watch?v=skSPijG9sgU,78.11000061,220.0299988, Several people are shown playing the game around them and panning to the audience reacting as well as people standing on the sides.,people,shown,game
v_puGw7gu96AM,https://www.youtube.com/watch?v=puGw7gu96AM,0,6.489999771,A man comes out of a gate on a horse.,man,comes,gate
v_puGw7gu96AM,https://www.youtube.com/watch?v=puGw7gu96AM,7.840000153,28.39999962, He lassos and ropes a calf.,,He,
v_puGw7gu96AM,https://www.youtube.com/watch?v=puGw7gu96AM,30.03000069,54.09999847, He then jumps down and ties the calf.,He,jumps,calf
v_2Q0WGQbJbso,https://www.youtube.com/watch?v=2Q0WGQbJbso,0,84.01999664,A person plays a violin in front of a huge crowd of people.,person,plays,violin
v_2Q0WGQbJbso,https://www.youtube.com/watch?v=2Q0WGQbJbso,77.59999847,125.6999969,  The people give him a standing ovation at the end.,people,give,ovation
v_uMQEaWGQvrc,https://www.youtube.com/watch?v=uMQEaWGQvrc,0,4.960000038,A man on a diving board walks to the end.,man,walks,board
v_uMQEaWGQvrc,https://www.youtube.com/watch?v=uMQEaWGQvrc,4.960000038,10.07999992, the man bounces on the board two times then dives into the water.,man,bounces,board
v_uMQEaWGQvrc,https://www.youtube.com/watch?v=uMQEaWGQvrc,10.85000038,17.09000015, The man surfaces and swims towards the edge of the pool.,,surfaces,edge
v_rHUCx_JqNk4,https://www.youtube.com/watch?v=rHUCx_JqNk4,0,20.38999939,a woman with pink hair is posing for the camera.,woman,posing,hair
v_rHUCx_JqNk4,https://www.youtube.com/watch?v=rHUCx_JqNk4,23.53000069,94.12999725, She brushes out her hair with her hands before separating it into sections.,She,brushes,hair
v_rHUCx_JqNk4,https://www.youtube.com/watch?v=rHUCx_JqNk4,100.4000015,156.8800049, She then braids the hair down the side of her head.,She,braids,hair
v_vpu4Bwq-xHI,https://www.youtube.com/watch?v=vpu4Bwq-xHI,0,132.3300018,There are lots of adults in the room (elderly or young) and they're all watching this girl play the clarinet.,they,are,adults
v_vpu4Bwq-xHI,https://www.youtube.com/watch?v=vpu4Bwq-xHI,4.630000114,11.25, First the girl walks to the front of the classroom as she holds her clarinet and the man who plays the piano gets up from his seat to play the piano.,girl,walks,front
v_vpu4Bwq-xHI,https://www.youtube.com/watch?v=vpu4Bwq-xHI,11.25,132.3300018," Then he starts playing the piano and she plays the clarinet along with the piano, when she's done everyone claps for her.",he,starts,piano
v_XzYtm5WdAE8,https://www.youtube.com/watch?v=XzYtm5WdAE8,0.319999993,7.309999943,A man is seen standing in a large field behind a piece of heavy machinery.,man,seen,field
v_XzYtm5WdAE8,https://www.youtube.com/watch?v=XzYtm5WdAE8,6.989999771,24.95000076, The man pushes the machine along some tall grass while the camera follows his movements.,man,pushes,machine
v_XzYtm5WdAE8,https://www.youtube.com/watch?v=XzYtm5WdAE8,22.55999947,31.62000084, The man continues pushing along the high grass.,man,continues,grass
v_7D5ItfgJFVw,https://www.youtube.com/watch?v=7D5ItfgJFVw,0,47.68999863,The white rabbit is in the cage.,rabbit,is,cage
v_7D5ItfgJFVw,https://www.youtube.com/watch?v=7D5ItfgJFVw,3.099999905,10.72999954, The rabbit is cleaning its hands by licking it.,rabbit,cleaning,hands
v_7D5ItfgJFVw,https://www.youtube.com/watch?v=7D5ItfgJFVw,10.48999977,47.68999863, The rabbit cleaned his back and then wend down to the first floor of his cage.,rabbit,cleaned,back
v_CDWHstJThJA,https://www.youtube.com/watch?v=CDWHstJThJA,0,215.7799988,A group of young Asian men are indoors with a lot of spectators in the stands holding signs and cheering them on.,group,are,men
v_CDWHstJThJA,https://www.youtube.com/watch?v=CDWHstJThJA,0,198.5200043," Two young Asian men stand up with their bow and arrows and they each take turns at shooting at their bulls eye target while the crowd cheers them on after each shot is made, and occasionally 3 suited people are shown making commentaries.",men,stand,bow
v_CDWHstJThJA,https://www.youtube.com/watch?v=CDWHstJThJA,198.5200043,215.7799988," When the men are done shooting at the target,one of them raise their arm in victory, they shake each others hands,hug, take a bow and wave to the cheering crowd.",men,shake,shooting
v_cCISvaObBxI,https://www.youtube.com/watch?v=cCISvaObBxI,12.63000011,64.11000061,"Two teams play soccer in an indoor soccer court, the team wearing white t-shirt wins the competition.",teams,wins,soccer
